event,path,timestamp
created,/etc/acpi/events/asus-wireless-on,2023-11-22T17:57:51.359762
created,/etc/acpi/events/ibm-wireless,2023-11-22T17:57:51.359762
created,/etc/acpi/events/thinkpad-cmos,2023-11-22T17:57:51.359762
created,/etc/acpi/events/asus-keyboard-backlight-down,2023-11-22T17:57:51.359762
created,/etc/acpi/events/asus-wireless-off,2023-11-22T17:57:51.359762
created,/etc/alsa/conf.d/99-pulseaudio-default.conf.example,2023-11-22T17:57:51.359762
created,/etc/alternatives/README,2023-11-22T17:57:51.403762
created,/etc/apparmor/parser.conf,2023-11-22T17:57:51.411762
created,/etc/apparmor/init/network-interface-security/sbin.dhclient,2023-11-22T17:57:51.411762
created,/etc/apm/resume.d/20alsa,2023-11-22T17:57:51.411762
created,/etc/apm/scripts.d/alsa,2023-11-22T17:57:51.411762
created,/etc/apm/suspend.d/80alsa,2023-11-22T17:57:51.411762
created,/etc/apparmor.d/lsb_release,2023-11-22T17:57:51.411762
created,/etc/apparmor.d/usr.lib.libreoffice.program.xpdfimport,2023-11-22T17:57:51.411762
created,/etc/apparmor.d/sbin.dhclient,2023-11-22T17:57:51.411762
created,/etc/apparmor.d/usr.lib.libreoffice.program.oosplash,2023-11-22T17:57:51.411762
created,/etc/apparmor.d/usr.bin.man,2023-11-22T17:57:51.411762
created,/etc/apparmor.d/usr.lib.libreoffice.program.senddoc,2023-11-22T17:57:51.411762
created,/etc/apparmor.d/nvidia_modprobe,2023-11-22T17:57:51.411762
created,/etc/apparmor.d/usr.lib.libreoffice.program.soffice.bin,2023-11-22T17:57:51.411762
created,/etc/apparmor.d/usr.sbin.cupsd,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/usr.sbin.rsyslogd,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/usr.sbin.cups-browsed,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abstractions/base,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abstractions/aspell,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abstractions/bash,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abstractions/consoles,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abstractions/apache2-common,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abstractions/authentication,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abstractions/audio,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abstractions/X,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/disable/usr.sbin.rsyslogd,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abi/3.0,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abi/kernel-5.4-vanilla,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abi/kernel-5.4-outoftree-network,2023-11-22T17:57:51.415762
created,/etc/apparmor.d/abstractions/dbus-strict,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/dbus-network-manager-strict,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/gvfs-open,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/gnome,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/enchant,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/evince,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/dconf,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/dri-common,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/dbus-session-strict,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/dbus,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/dbus-accessibility,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/gnupg,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/exo-open,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/crypto,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/freedesktop.org,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/dbus-accessibility-strict,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/fonts,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/gtk,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/fcitx,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/dbus-session,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/fcitx-strict,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/dri-enumerate,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/dovecot-common,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/gio-open,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/cups-client,2023-11-22T17:57:51.419762
created,/etc/apparmor.d/abstractions/opencl-mesa,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/mir,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/nameservice,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/nis,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/opencl-common,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/kerberosclient,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/kde-language-write,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/kde-open5,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/mesa,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/ldapclient,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/mozc,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/kde-icon-cache-write,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/nvidia,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/mdns,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/hosts_access,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/ibus,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/kde-globals-write,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/libpam-systemd,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/mysql,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/opencl-intel,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/likewise,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/opencl,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/nss-systemd,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/kde,2023-11-22T17:57:51.423762
created,/etc/apparmor.d/abstractions/opencl-pocl,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/smbpass,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/qt5,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/recent-documents-write,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/php5,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/private-files,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/qt5-compose-cache-write,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/perl,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/opencl-nvidia,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/php-worker,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/ssl_keys,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/postfix-common,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/php,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/orbit2,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/svn-repositories,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/p11-kit,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/openssl,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/ruby,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/qt5-settings-write,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/ubuntu-bittorrent-clients,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/ssl_certs,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/private-files-strict,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/python,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/samba,2023-11-22T17:57:51.427762
created,/etc/apparmor.d/abstractions/user-download,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/vulkan,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-email,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/user-manpages,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-gnome-terminal,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-konsole,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/web-data,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/wayland,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-console-email,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-helpers,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/user-tmp,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-feed-readers,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/video,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-unity7-messaging,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-xterm,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-browsers,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-media-players,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/winbind,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/user-mail,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-console-browsers,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-unity7-base,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/user-write,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/ubuntu-unity7-launcher,2023-11-22T17:57:51.431762
created,/etc/apparmor.d/abstractions/xad,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/xdg-desktop,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/wutmp,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/xdg-open,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/plugins-common,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/user-files,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/ubuntu-integration-xul,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/ubuntu-integration,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/chromium-browser,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/mailto,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/multimedia,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/text-editors,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/java,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/productivity,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/ubuntu-browsers.d/kde,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/apparmor_api/introspect,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/apparmor_api/examine,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/apparmor_api/find_mountpoint,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/apparmor_api/change_profile,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/abstractions/apparmor_api/is_enabled,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/local/README,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/local/lsb_release,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/local/usr.bin.evince,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/local/sbin.dhclient,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/local/nvidia_modprobe,2023-11-22T17:57:51.435762
created,/etc/apparmor.d/tunables/proc,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/multiarch,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/kernelvars,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/dovecot,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/apparmorfs,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/run,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/sys,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/alias,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/etc,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/home,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/xdg-user-dirs,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/global,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/securityfs,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/share,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/home.d/site.local,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/tunables/multiarch.d/site.local,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/local/usr.bin.tcpdump,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/local/usr.lib.snapd.snap-confine.real,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/local/usr.lib.libreoffice.program.xpdfimport,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/local/usr.lib.libreoffice.program.oosplash,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/local/usr.sbin.cupsd,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/local/usr.sbin.rsyslogd,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/local/usr.bin.man,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/local/usr.sbin.cups-browsed,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/local/usr.lib.libreoffice.program.senddoc,2023-11-22T17:57:51.439762
created,/etc/apparmor.d/local/usr.lib.libreoffice.program.soffice.bin,2023-11-22T17:57:51.439762
created,/etc/apt/apt.conf.d/50unattended-upgrades,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/99update-notifier,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/20dbus,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/20snapd.conf,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/60icons,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/20archive,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/15update-stamp,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/01-vendor-ubuntu,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/60icons-hidpi,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/50appstream,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/20packagekit,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/01autoremove,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/50command-not-found,2023-11-22T17:57:51.443762
created,/etc/apt/apt.conf.d/70debconf,2023-11-22T17:57:51.443762
created,/etc/apt/trusted.gpg.d/ubuntu-keyring-2012-cdimage.gpg,2023-11-22T17:57:51.443762
created,/etc/apparmor.d/tunables/xdg-user-dirs.d/site.local,2023-11-22T17:57:51.443762
created,/etc/apport/crashdb.conf,2023-11-22T17:57:51.443762
created,/etc/apport/blacklist.d/README.blacklist,2023-11-22T17:57:51.443762
created,/etc/apport/blacklist.d/thunderbird,2023-11-22T17:57:51.443762
created,/etc/apport/blacklist.d/apport,2023-11-22T17:57:51.443762
created,/etc/apport/native-origins.d/thunderbird,2023-11-22T17:57:51.443762
created,/etc/brltty/Attributes/left_right.atb,2023-11-22T17:57:51.447762
created,/etc/brltty/Attributes/invleft_right.atb,2023-11-22T17:57:51.447762
created,/etc/brltty/Attributes/upper_lower.atb,2023-11-22T17:57:51.447762
created,/etc/brltty/Contraction/af.ctb,2023-11-22T17:57:51.447762
created,/etc/brltty/Contraction/am.ctb,2023-11-22T17:57:51.447762
created,/etc/brltty/Contraction/countries.cti,2023-11-22T17:57:51.447762
created,/etc/avahi/avahi-autoipd.action,2023-11-22T17:57:51.447762
created,/etc/avahi/avahi-daemon.conf,2023-11-22T17:57:51.447762
created,/etc/avahi/hosts,2023-11-22T17:57:51.447762
created,/etc/bluetooth/main.conf,2023-11-22T17:57:51.447762
created,/etc/bluetooth/network.conf,2023-11-22T17:57:51.447762
created,/etc/apt/trusted.gpg.d/ubuntu-keyring-2018-archive.gpg,2023-11-22T17:57:51.447762
created,/etc/bash_completion.d/apport_completion,2023-11-22T17:57:51.447762
created,/etc/brltty/Contraction/de-1998.ctb,2023-11-22T17:57:51.451762
created,/etc/brltty/Contraction/de-g0.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/de-g2.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/de-2015.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/fr-g1.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/fr-g2.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/de-g1.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/en.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/es.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/de-wort.cti,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/en-ueb-g2.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/de.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/en-us-g2.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/en_US.ctb,2023-11-22T17:57:51.455762
created,/etc/brltty/Contraction/fr.ctb,2023-11-22T17:57:51.459762
created,/etc/brltty/Contraction/id.ctb,2023-11-22T17:57:51.459762
created,/etc/brltty/Contraction/ipa.ctb,2023-11-22T17:57:51.459762
created,/etc/brltty/Contraction/ha.ctb,2023-11-22T17:57:51.459762
created,/etc/brltty/Contraction/ja.ctb,2023-11-22T17:57:51.459762
created,/etc/brltty/Contraction/nl.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/ko-g2.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/pt.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/mg.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/ny.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/latex-access.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/nabcc.cti,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/ko-g0.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/letters-latin.cti,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/ko-g1.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/th.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/sw.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/zh-tw.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/spaces.cti,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/mun.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/lt.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/si.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/ru.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/none.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/ko.ctb,2023-11-22T17:57:51.463762
created,/etc/brltty/Contraction/zu.ctb,2023-11-22T17:57:51.471762
created,/etc/brltty/Contraction/zh_TW.ctb,2023-11-22T17:57:51.471762
created,/etc/brltty/Contraction/zh-tw.cti,2023-11-22T17:57:51.471762
created,/etc/brltty/Input/chords.kti,2023-11-22T17:57:51.475762
created,/etc/brltty/Input/android-chords.kti,2023-11-22T17:57:51.475762
created,/etc/brltty/Input/speech.kti,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/menu.kti,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/toggle.kti,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/sat_common.kti,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/bc640.ktb,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/abt_extra.kti,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/bc680.ktb,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/bc-thumb.kti,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/abt_small.ktb,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/bc.kti,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/bc-smartpad.kti,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/el.ktb,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/abt_basic.kti,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/abt_large.ktb,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/al/bc-etouch.kti,2023-11-22T17:57:51.479762
created,/etc/brltty/Input/bl/40_m20_m40.txt,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bl/18.txt,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/ba/all.txt,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/at/all.ktb,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bg/all.ktb,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bm/command.kti,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bm/connect.ktb,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bm/NLS_Zoomax.ktb,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bm/b9b11b10.kti,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bm/b2g.ktb,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bm/d6.kti,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bm/b9b10.kti,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bm/default.ktb,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bm/conny.ktb,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/al/sat_tumblers.kti,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/al/voyager.ktb,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/al/sat_speech.kti,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/al/sat_large.ktb,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/al/sat_small.ktb,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/al/sat_nav.kti,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bd/all.txt,2023-11-22T17:57:51.483762
created,/etc/brltty/Input/bm/front6.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/rb.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/orbit.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/v80.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/status.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/routing.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/routing6.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/pronto.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/keyboard.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/routing7.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/display6.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/vk.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/inka.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/horizontal.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/pro.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/front10.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/dm80p.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/display7.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/ultra.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/v40.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/vertical.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/sv.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/pv.ktb,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/navpad.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/bm/joystick.kti,2023-11-22T17:57:51.487762
created,/etc/brltty/Input/cb/all.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/bn/input.kti,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/bn/all.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/ec/spanish.txt,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/ec/all.txt,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/cn/all.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/clio.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/sw34.kti,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/iris.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/braille.kti,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/joysticks.kti,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/routing.kti,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/sw12.kti,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/esys_small.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/all.txt,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/esys_large.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/esytime.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/common.kti,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/esys_medium.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/ce/novem.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/ce/all.ktb,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/bm/wheels.kti,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/bp/all.kti,2023-11-22T17:57:51.491762
created,/etc/brltty/Input/eu/sw56.kti,2023-11-22T17:57:51.495762
created,/etc/brltty/Input/hd/mbl.ktb,2023-11-22T17:57:51.495762
created,/etc/brltty/Input/hd/pfl.ktb,2023-11-22T17:57:51.495762
created,/etc/brltty/Input/hm/beetle.ktb,2023-11-22T17:57:51.495762
